"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSSSCT00000058360.3",3.29902281347776,4.7041767366417,5.03291053289464,1.28504973542168e-05,0.0209488807868442,3.06166324496321
"ENSSSCT00000033821.3",2.881411825152,0.385767683618624,5.14684321671663,9.03481152296324e-06,0.0173277055820408,2.74800590354587
"ENSSSCT00000046783.2",3.772694758895,7.43884612821049,5.00115680995684,1.41739418622161e-05,0.0220060571655093,2.69682931356621
"ENSSSCT00000001758.5",0.512663769779198,6.08732201008951,4.95486492756889,1.63489635514492e-05,0.0231757220709327,2.6145813444362
"ENSSSCT00000011438.5",3.70212849093114,6.59523684603085,4.9368778098748,1.72806463898475e-05,0.0234757581206078,2.54100373397718
"ENSSSCT00000060433.2",2.07581347266562,5.60618965520867,4.91235002297932,1.86364309080121e-05,0.0238714621514567,2.53348179520117
"ENSSSCT00000089370.2",2.54708491518052,8.19213717499858,4.96518917389518,1.58368693805042e-05,0.0231757220709327,2.50938214250742
"ENSSSCT00000015600.6",1.13100178010441,5.92199810460175,4.89628260001692,1.95811556126324e-05,0.0238714621514567,2.4552030728078
"ENSSSCT00000035848.5",1.22852820868108,4.80477353600407,4.85635574795023,2.21390824775379e-05,0.0257793801820588,2.41806118725249
"ENSSSCT00000061945.2",2.66972907229307,4.32611187465019,4.81674140570983,2.50033395559813e-05,0.0281106511339039,2.4109610499833
"ENSSSCT00000084744.1",-5.26287224842818,-5.34514976468507,-5.77142355668544,1.29659864846989e-06,0.00704571705578536,2.39683487895322
"ENSSSCT00000017996.5",1.35125372292473,3.03348069524022,4.7568871777191,3.00400962407899e-05,0.0308104380015234,2.39483296691867
"ENSSSCT00000056863.2",1.90450716279279,3.21314084527541,4.74579143577932,3.1078387575199e-05,0.0308104380015234,2.31502666905554
"ENSSSCT00000016131.6",1.03422012795141,3.35117463710134,4.74766645058988,3.09004745840151e-05,0.0308104380015234,2.31454077065504
"ENSSSCT00000035232.4",2.04530244790289,3.94976677080629,4.74467655533469,3.11846538476958e-05,0.0308104380015234,2.26082059760291
"ENSSSCT00000087243.1",-3.58029033333329,-1.72418253302878,-5.45782723859051,3.44143508440872e-06,0.0113607114493684,2.06771472741439
"ENSSSCT00000034721.4",2.82157653646716,3.03335506035845,4.62322240283977,4.51923154975572e-05,0.0397830770844353,1.992942539862
"ENSSSCT00000013187.5",1.06881026605653,4.77197013557266,4.61479852086689,4.6367222709132e-05,0.0397830770844353,1.7360040572699
"ENSSSCT00000001682.5",1.08490818262207,3.30473988703306,4.50625107497068,6.44876963966113e-05,0.0467234856292248,1.65841876901343
"ENSSSCT00000024643.4",1.25884518888409,4.42152449827989,4.57765145339631,5.19178577410455e-05,0.0434033290715141,1.65301561719607
"ENSSSCT00000065032.3",2.27658283776384,4.47883586905344,4.55685104915021,5.53068395882627e-05,0.0450806049483929,1.61029701953006
"ENSSSCT00000072357.1",4.79212981975895,-3.32701558073634,5.06603751852936,1.16004133125149e-05,0.0209488807868442,1.55919336807251
"ENSSSCT00000011439.5",3.75010145817322,5.06117826939955,4.53215700231735,5.96140263963877e-05,0.0455514348246863,1.55912806879581
"ENSSSCT00000022376.4",1.40205446646954,7.59250950209073,4.62978982730499,4.42967503384686e-05,0.0397830770844353,1.52507810753695
"ENSSSCT00000088141.1",5.37177063746921,-1.83274093386317,4.89318910054478,1.97684173134993e-05,0.0238714621514567,1.46760131506189
"ENSSSCT00000101952.1",0.782821110562733,5.46122957315457,4.52961459106999,6.00758096387409e-05,0.0455514348246863,1.39962114054072
"ENSSSCT00000070957.2",1.70075043654599,5.37443591478685,4.5093225856902,6.38899597635157e-05,0.0467234856292248,1.36927791542746
"ENSSSCT00000062500.2",4.9444714744058,3.15926798028806,4.38491077893923,9.30591265316867e-05,0.057920293591943,1.36627763339833
"ENSSSCT00000074450.1",3.82779538652728,-1.04290211675965,4.73427439413139,3.21936144413175e-05,0.0308717825071976,1.31205121683372
"ENSSSCT00000016913.5",0.730705383227423,5.17789121140265,4.45654494141258,7.49621847307045e-05,0.051265886190073,1.24288062305085
"ENSSSCT00000074851.2",2.01358776574435,3.88325870466829,4.38103090181824,9.41533419326763e-05,0.057920293591943,1.21504355897955
"ENSSSCT00000022577.5",1.53867578144733,6.75045151719852,4.49349092573398,6.70304036078253e-05,0.0475099843310769,1.18458211128591
"ENSSSCT00000005744.6",2.70881938560188,-0.891304888654285,4.545741640568,5.72052415265632e-05,0.0454907242617578,1.12751526587065
"ENSSSCT00000080595.2",1.67227614554327,6.21651276461139,4.4472200716424,7.71058097986248e-05,0.0513052616872319,1.0888878876364
"ENSSSCT00000069436.2",1.56801710051384,2.32721689519976,4.28014473574407,0.000127486338100615,0.064946321366132,1.07582337853569
"ENSSSCT00000065704.3",3.15152876493834,4.907344068583,4.36267479161418,9.9503909679738e-05,0.059148810700233,1.06071092093966
"ENSSSCT00000054750.3",-6.64411000369642,0.0906375344048906,-4.29888644871524,0.000120522421594285,0.0633792424783885,1.0400278540802
"ENSSSCT00000055212.2",3.06627052219584,6.51393607870609,4.42715421046002,8.19250998923301e-05,0.0527244364825387,1.03263226118102
"ENSSSCT00000102508.1",0.837529353252545,4.38642343990357,4.32744491402538,0.000110622400004721,0.0618865206622211,0.98447601657536
"ENSSSCT00000061806.3",2.24908484401195,4.00545312164611,4.30838787721603,0.000117135858930991,0.0626081564686233,0.974746381007603
"ENSSSCT00000078182.2",1.41749028971325,4.70029376707446,4.32335547623057,0.000111989471202032,0.0618865206622211,0.929483674362905
"ENSSSCT00000052103.3",4.97816713973415,-1.16652842509106,4.45429379927804,7.54742527641855e-05,0.051265886190073,0.903363754927509
"ENSSSCT00000105470.1",2.8429049577817,1.61739371297363,4.21349470047797,0.000155596684025211,0.0729210135228569,0.881948386736454
"ENSSSCT00000045243.3",1.40663772286967,3.4116498117328,4.24827019211092,0.000140246595846753,0.0682477613580229,0.861315970829626
"ENSSSCT00000014092.5",0.681246808587957,6.21339841008065,4.36175845410801,9.97786955132135e-05,0.059148810700233,0.842187612404408
"ENSSSCT00000050784.3",6.56251984454164,-3.35972153229141,4.71069608369651,3.46015577043046e-05,0.0322328339254613,0.831886536363334
"ENSSSCT00000034172.4",2.34028411794529,0.167626981590069,4.25741380371018,0.000136463361550579,0.0674129006059862,0.733788712986254
"ENSSSCT00000074988.3",0.749163692515447,5.96371818117004,4.31698166088976,0.000114153311930821,0.0620309097032082,0.727238986653049
